City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
150,Juarez,MX,2021-05-31 14:41:22,31.7333,-106.4833,79.18,48,40,1.01
151,Port Alfred,ZA,2021-05-31 14:41:23,-33.5906,26.891,62.71,62,100,12.19
152,Luderitz,NA,2021-05-31 14:41:23,-26.6481,15.1594,65.98,57,0,27.27
153,Laguna,US,2021-05-31 14:41:24,38.421,-121.4238,83.08,58,1,0.96
154,Tura,IN,2021-05-31 14:41:24,25.5198,90.2201,72.81,96,100,6.17
155,Bor,RU,2021-05-31 14:41:24,56.3567,44.0669,51.73,66,100,6.33
156,Half Moon Bay,US,2021-05-31 14:41:25,37.4636,-122.4286,68.45,82,1,1.99
157,Marawi,PH,2021-05-31 14:41:25,7.9986,124.2928,71.65,90,97,3.89
158,Acapulco,MX,2021-05-31 14:38:06,16.8634,-99.8901,84.02,70,75,3.42
159,Ilulissat,GL,2021-05-31 14:41:26,69.2167,-51.1,33.82,86,90,5.75
160,Chimore,BO,2021-05-31 14:41:26,-16.9833,-65.1333,72.09,56,100,1.32
161,Carnarvon,AU,2021-05-31 14:41:26,-24.8667,113.6333,59.07,88,1,8.05
162,Tigil,RU,2021-05-31 14:41:27,57.8,158.6667,39.72,78,32,1.74
163,Kalabo,ZM,2021-05-31 14:41:27,-14.97,22.6814,80.92,18,35,3.53
164,Gambela,ET,2021-05-31 14:41:28,8.25,34.5833,91.27,46,11,5.66
165,Nanortalik,GL,2021-05-31 14:41:28,60.1432,-45.2371,38.73,78,50,13.0
166,Roebourne,AU,2021-05-31 14:37:17,-20.7833,117.1333,71.98,42,95,16.96
167,Haines Junction,CA,2021-05-31 14:41:29,60.7522,-137.5108,42.75,75,100,2.3
168,Constitucion,CL,2021-05-31 14:41:29,-35.3333,-72.4167,61.57,86,95,5.12
169,Morondava,MG,2021-05-31 14:41:29,-20.2833,44.2833,75.49,61,1,11.3
170,Krasnyy Chikoy,RU,2021-05-31 14:41:30,50.3643,108.7512,34.56,78,93,3.89
171,Nefteyugansk,RU,2021-05-31 14:41:30,61.0998,72.6035,43.05,91,100,15.75
172,Nur,PL,2021-05-31 14:41:31,52.6683,22.3221,60.03,56,94,9.24
173,Brest,BY,2021-05-31 14:41:31,52.1,23.7,58.41,52,71,7.36
174,Binzhou,CN,2021-05-31 14:41:32,37.3667,118.0167,70.5,76,100,6.64
175,Opuwo,NA,2021-05-31 14:41:32,-18.0607,13.84,80.8,13,96,8.28
176,Fare,PF,2021-05-31 14:41:32,-16.7,-151.0167,78.01,67,44,16.89
177,Aklavik,CA,2021-05-31 14:41:33,68.2191,-135.0107,41.83,65,75,10.36
178,Raudeberg,NO,2021-05-31 14:41:33,61.9875,5.1352,69.4,88,63,8.72
179,Porto Novo,BJ,2021-05-31 14:41:33,6.4965,2.6036,87.62,62,64,13.71
180,Sao Joao Da Barra,BR,2021-05-31 14:37:37,-21.6403,-41.0511,80.69,78,94,4.03
181,Mangrol,IN,2021-05-31 14:41:34,21.1167,70.1167,83.62,78,26,14.18
182,Chokurdakh,RU,2021-05-31 14:41:34,70.6333,147.9167,52.48,54,30,10.16
183,Kaitangata,NZ,2021-05-31 14:41:35,-46.2817,169.8464,45.93,82,94,5.46
184,Kulhudhuffushi,MV,2021-05-31 14:41:35,6.6221,73.07,83.21,75,96,20.2
185,Udachnyy,RU,2021-05-31 14:41:35,66.4167,112.4,56.32,46,55,11.12
186,Biak,ID,2021-05-31 14:41:36,-0.9131,122.8766,76.75,85,100,4.36
187,Westport,US,2021-05-31 14:41:36,41.1415,-73.3579,57.2,84,90,1.01
188,Chopinzinho,BR,2021-05-31 14:41:37,-25.8558,-52.5233,70.81,54,30,3.18
189,Hanzhong,CN,2021-05-31 14:41:37,33.0728,107.0303,70.0,89,100,5.5
190,Tuktoyaktuk,CA,2021-05-31 14:39:09,69.4541,-133.0374,30.2,86,90,13.8
191,Fairbanks,US,2021-05-31 14:41:33,64.8378,-147.7164,56.82,67,90,0.0
192,Buenos Aires,AR,2021-05-31 14:37:18,-34.6132,-58.3772,62.02,52,0,10.36
193,Bairiki,KI,2021-05-31 14:41:38,1.3292,172.9752,82.4,78,40,15.88
194,Espanola,US,2021-05-31 14:41:38,35.9911,-106.0806,65.64,64,75,1.45
195,Longyearbyen,SJ,2021-05-31 14:39:39,78.2186,15.6401,37.24,65,75,8.05
196,Hirado,JP,2021-05-31 14:41:39,33.3597,129.5531,72.36,76,100,12.55
197,Dunedin,NZ,2021-05-31 14:37:30,-45.8742,170.5036,45.81,88,100,11.99
198,Ust-Omchug,RU,2021-05-31 14:41:39,61.15,149.6333,35.58,91,100,4.41
199,Krasnomayskiy,RU,2021-05-31 14:41:40,57.6194,34.4099,57.63,33,10,1.79
200,Fez,MA,2021-05-31 14:38:23,34.0372,-4.9998,82.65,54,75,14.34
201,Luwuk,ID,2021-05-31 14:41:41,-0.9516,122.7875,77.59,86,100,3.65
202,Tiksi,RU,2021-05-31 14:41:41,71.6872,128.8694,34.47,90,10,4.0
203,Hermanus,ZA,2021-05-31 14:41:41,-34.4187,19.2345,58.89,76,53,10.04
204,Vanavara,RU,2021-05-31 14:41:42,60.34,102.2797,49.3,69,10,3.94
205,Canavieiras,BR,2021-05-31 14:41:42,-15.675,-38.9472,77.49,82,98,5.37
206,Galveston,US,2021-05-31 14:40:33,29.3669,-94.9669,82.04,78,40,3.0
207,Pimenta Bueno,BR,2021-05-31 14:41:43,-11.6725,-61.1936,87.94,48,34,1.36
208,Lethem,GY,2021-05-31 14:41:43,3.3803,-59.7968,85.03,65,70,3.33
209,Hasaki,JP,2021-05-31 14:41:43,35.7333,140.8333,61.29,70,84,4.81
210,Sawakin,SD,2021-05-31 14:41:44,19.1059,37.3321,93.43,43,0,11.52
211,San Andres,CO,2021-05-31 14:41:44,12.5847,-81.7006,86.02,66,20,12.66
212,Padang,ID,2021-05-31 14:41:45,-0.9492,100.3543,79.03,84,89,2.19
213,Samarai,PG,2021-05-31 14:41:45,-10.6167,150.6667,78.73,78,100,20.87
214,Praya,CV,2021-05-31 14:41:45,14.9215,-23.5087,81.14,57,20,24.16
215,Hanmer Springs,NZ,2021-05-31 14:41:46,-42.5167,172.8167,43.59,98,100,3.53
216,Ca Mau,VN,2021-05-31 14:40:11,9.1769,105.15,81.25,85,71,4.61
217,Boa Vista,BR,2021-05-31 14:41:46,2.8197,-60.6733,84.18,65,75,8.05
218,Nantucket,US,2021-05-31 14:36:50,41.2835,-70.0995,58.03,98,100,11.83
219,Nanuque,BR,2021-05-31 14:41:47,-17.8392,-40.3539,86.72,46,51,8.9
220,Mabaruma,GY,2021-05-31 14:41:47,8.2,-59.7833,75.13,98,99,3.13
221,Sao Francisco De Assis,BR,2021-05-31 14:41:48,-29.5503,-55.1311,58.87,49,6,0.58
222,Rorvik,NO,2021-05-31 14:41:48,64.8621,11.2373,58.98,76,0,10.36
223,Ribeira Grande,PT,2021-05-31 14:41:48,38.5167,-28.7,64.8,94,75,4.61
224,Vostok,RU,2021-05-31 14:41:49,46.4856,135.8833,43.39,93,68,3.58
225,Diplo,PK,2021-05-31 14:41:49,24.4667,69.584,84.9,77,0,20.8
226,Tukrah,LY,2021-05-31 14:41:49,32.5341,20.5791,74.91,53,72,8.21
227,Redlands,US,2021-05-31 14:41:50,34.0556,-117.1825,88.43,62,90,0.0
228,Sao Gotardo,BR,2021-05-31 14:41:50,-19.3111,-46.0489,76.62,45,88,6.91
229,Shimoda,JP,2021-05-31 14:41:50,34.6667,138.95,68.16,82,13,3.15
230,Ixtapa,MX,2021-05-31 14:41:51,20.7,-105.2,72.63,73,75,3.44
231,Fomboni,KM,2021-05-31 14:41:51,-12.28,43.7425,80.49,72,0,11.52
232,Talnakh,RU,2021-05-31 14:41:52,69.4865,88.3972,32.9,89,100,7.25
233,Bengkulu,ID,2021-05-31 14:41:52,-3.8004,102.2655,78.48,87,100,2.42
234,Saskylakh,RU,2021-05-31 14:41:52,71.9167,114.0833,46.63,72,68,13.49
235,Bonthe,SL,2021-05-31 14:41:53,7.5264,-12.505,76.69,85,100,7.92
236,Portland,US,2021-05-31 14:37:50,45.5234,-122.6762,66.04,67,40,1.99
237,Marsabit,KE,2021-05-31 14:41:53,2.3284,37.9899,76.64,40,89,17.27
238,Barcelos,PT,2021-05-31 14:41:54,41.5388,-8.6151,81.28,55,32,6.51
239,Saint George,US,2021-05-31 14:41:01,37.1041,-113.5841,80.35,17,1,4.0
240,Zhoucheng,CN,2021-05-31 14:41:54,35.9122,116.3117,70.79,74,94,8.39
241,Cooma,AU,2021-05-31 14:41:54,-36.2333,149.1333,24.57,86,63,2.3
242,Ostrovnoy,RU,2021-05-31 14:41:55,68.0531,39.5131,44.49,85,100,19.39
243,Ivanteyevka,RU,2021-05-31 14:41:55,55.9711,37.9208,54.48,51,100,6.2
244,Yellowknife,CA,2021-05-31 14:41:55,62.456,-114.3525,45.32,65,20,4.0
245,Payson,US,2021-05-31 14:41:56,40.0444,-111.7321,71.55,44,1,1.01
246,Hovin,NO,2021-05-31 14:41:56,63.1055,10.225,62.19,36,100,5.93
247,Manggar,ID,2021-05-31 14:41:57,-2.8833,108.2667,82.2,75,100,4.5
